min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.4,1,6,1,129,5,19,44
0.4,1,6,2,339,5,19,44
0.4,1,6,3,3000,3,9,44
0.4,1,7,0,41,5,15,43
0.4,1,7,1,45,5,16,43
0.4,1,7,2,47,5,16,43
0.4,1,7,3,186,5,17,43
0.4,1,8,0,41,5,15,43
0.4,1,8,1,45,5,16,43
0.4,1,8,2,47,5,16,43
0.4,1,8,3,185,5,17,43
0.4,1,9,0,25,5,13,43
0.4,1,9,1,27,5,14,43
0.4,1,9,2,28,5,14,43
0.4,1,9,3,28,5,14,43
0.4,1,10,0,12,5,8,43
0.4,1,10,1,13,5,9,43
0.4,1,10,2,13,5,9,43
0.4,1,10,3,15,5,10,43
0.4,2,5,0,1087,8,25,43
0.4,2,5,1,3000,8,24,43
0.4,2,5,2,3000,4,13,43
0.4,2,5,3,3000,2,5,43
0.4,2,6,0,772,7,22,43
0.4,2,6,1,3000,8,23,43
0.4,2,6,2,3000,5,16,43
0.4,2,6,3,3000,2,5,43
0.4,2,7,0,765,7,22,43
0.4,2,7,1,1286,7,22,43
0.4,2,7,2,2753,7,22,43
0.4,2,7,3,3000,3,7,43
0.4,2,8,0,204,7,18,43
0.4,2,8,1,230,7,19,43
0.4,2,8,2,295,7,19,43
0.4,2,8,3,377,7,19,43
0.4,2,9,0,47,5,12,43
0.4,2,9,1,102,5,13,43
0.4,2,9,2,131,5,13,43
0.4,2,9,3,303,6,18,43
0.4,2,10,0,47,5,12,43
0.4,2,10,1,102,5,13,43
0.4,2,10,2,131,5,13,43
0.4,2,10,3,303,6,18,43
0.4,3,5,0,2283,9,29,44
0.4,3,5,1,3000,9,28,44
0.4,3,5,2,3000,7,24,44
0.4,3,5,3,3000,4,10,43
0.4,3,6,0,1180,9,27,43
0.4,3,6,1,1918,9,27,43
0.4,3,6,2,3000,9,26,43
0.4,3,6,3,3000,4,10,43
0.4,3,7,0,773,9,27,43
0.4,3,7,1,1366,9,27,43
0.4,3,7,2,2971,9,27,43
0.4,3,7,3,3000,4,10,43
0.4,3,8,0,171,8,22,43
0.4,3,8,1,585,8,22,43
0.4,3,8,2,1280,8,22,43
0.4,3,8,3,3000,4,12,43
0.4,3,9,0,36,7,19,43
0.4,3,9,1,38,7,19,43
0.4,3,9,2,39,7,19,43
0.4,3,9,3,60,7,21,43
0.4,3,10,0,32,7,18,43
0.4,3,10,1,33,7,18,43
0.4,3,10,2,34,7,18,43
0.4,3,10,3,44,7,19,43
0.4,4,5,0,1100,8,25,43
0.4,4,5,1,3000,7,25,44
0.4,4,5,2,3000,5,13,44
0.4,4,5,3,3000,2,2,43
0.4,4,6,0,260,8,25,43
0.4,4,6,1,899,8,26,44
0.4,4,6,2,2482,8,26,44
0.4,4,6,3,3000,4,10,43
0.4,4,7,0,56,8,21,43
0.4,4,7,1,101,8,22,43
0.4,4,7,2,110,8,22,43
0.4,4,7,3,366,8,23,43
0.4,4,8,0,50,8,21,43
0.4,4,8,1,86,8,22,43
0.4,4,8,2,93,8,22,43
0.4,4,8,3,272,8,22,43
0.4,4,9,0,40,8,19,43
0.4,4,9,1,63,8,20,43
0.4,4,9,2,69,8,20,43
0.4,4,9,3,191,8,21,43
0.4,4,10,0,31,8,19,43
0.4,4,10,1,38,8,19,43
0.4,4,10,2,40,8,20,43
0.4,4,10,3,56,8,20,43
0.4,5,5,0,1105,8,26,44
0.4,5,5,1,3000,7,22,44
0.4,5,5,2,3000,5,13,44
0.4,5,5,3,3000,1,1,43
0.4,5,6,0,265,8,26,44
0.4,5,6,1,900,8,26,44
0.4,5,6,2,2483,8,26,44
0.4,5,6,3,3000,4,10,43
0.4,5,7,0,153,8,26,44
0.4,5,7,1,294,8,26,44
0.4,5,7,2,475,8,26,44
0.4,5,7,3,3000,4,10,43
0.4,5,8,0,53,8,21,43
0.4,5,8,1,91,8,22,43
0.4,5,8,2,102,8,22,43
0.4,5,8,3,338,8,23,43
0.4,5,9,0,42,8,19,43
0.4,5,9,1,64,8,20,43
0.4,5,9,2,74,8,22,43
0.4,5,9,3,200,8,22,43
0.4,5,10,0,31,8,18,43
0.4,5,10,1,31,8,18,43
0.4,5,10,2,35,8,19,43
0.4,5,10,3,63,8,19,43
