min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.4,5,7,2,5000,0,0,0
0.4,5,7,3,5000,0,0,0
0.4,5,8,0,450,6,12,27
0.4,5,8,1,5000,5,16,28
0.4,5,8,2,5000,1,8,26
0.4,5,8,3,5000,0,0,0
0.4,5,9,0,330,5,8,23
0.4,5,9,1,3271,5,9,23
0.4,5,9,2,5000,5,9,23
0.4,5,9,3,5000,0,0,0
0.4,5,10,0,95,5,7,23
0.4,5,10,1,735,5,7,23
0.4,5,10,2,1939,5,7,23
0.4,5,10,3,-1,5,7,23
